team_name,team_id,team_country,team_league
Yeni Malatyaspor,19789,Turkey,2.Lig Beyaz
Cubukspor,20958,Turkey,2.Lig Beyaz
Manavgatspor,37965,Turkey,3.Lig Grup 2
Altinordu FK,12374,Turkey,3.Lig Grup 3
24 Erzincanspor,37956,Turkey,3.Lig Grup 2
Kilimli Belediyespor,22309,Turkey,3.Lig Grup 2
Erzurumspor FK,39722,Turkey,3.Lig Grup 3
Istanbul Güngörenspor,3841,Turkey,2.Lig Kirmizi
Corum FK,37951,Turkey,3.Lig Grup 3
Cankirispor,12939,Turkey,2.Lig Kirmizi
Tarsus Idman Yurdu,12399,Turkey,2.Lig Kirmizi
Be Quick 1887,2879,Netherlands,Derde Divisie Sunday
Sandnes Ulf,13025,Norway,Eliteserien
Sriwijaya FC,28329,Indonesia,Liga 1
Achilles '29,18216,Netherlands,Keuken Kampioen Divisie
JVC Cuijk,4793,Netherlands,Derde Divisie Sunday
Spartak Myjava,18963,Slovakia,Fortuna Liga
FC Lisse,2821,Netherlands,Derde Divisie Saturday
WKE Emmen (- 2016),7294,Netherlands,Derde Divisie Sunday
Telefonat Beni Suef,27291,Egypt,Premier League
PFC Simurq,13328,Azerbaijan,Premyer Liqa
New York Cosmos,4835,United States,NASL Fall Championship
AEL Kalloni,28956,Greece,Super League 1
Sociedade Esportiva Palmeiras,1023,Brazil,Série B
Churchill Brothers FC,14084,India,I-League
Atlético Clube Goianiense,15172,Brazil,Série B
RC Arbaa,37683,Algeria,Ligue Professionnelle 1
DNŠ Zavrč,23253,Slovenia,Prva Liga
Avaí Futebol Clube (SC),2035,Brazil,Série B
FC U Craiova 1948,1007,Romania,Liga II - Seria II
Vannes OC,1377,France,Championnat National
CA Bastia,28559,France,Ligue 2
GFC Ajaccio,3558,France,Championnat National
Chengdu Tiancheng (1996-2014),6071,China,League One
US Jeanne d'Arc Carquefou,17707,France,Championnat National
CF Fuenlabrada,16486,Spain,2ª B - Grupo II
Newport County,3716,Wales,League Two
Yeovil Town,972,England,Championship
Burton Albion,2963,England,League Two
Scunthorpe United,2964,England,League Two
Luton Town,1031,England,National League
AO Episkopi Rethymnou,33438,Greece,Football League South
FK Khimki,3719,Russia,2 League Group 2
Universitatea Craiova,40812,Romania,Liga II - Seria II
PFK Tambov (-2021),41201,Russia,2 League Group 3
Casertana FC,4106,Italy,Lega Pro 2 - B
Vittoriosa Stars FC,24985,Malta,Premier League
Dubai Cultural Sports Club,9710,United Arab Emirates,UAE Pro League
AS Castel Rigone,27514,Italy,Lega Pro 2 - B
Feralpisalò,9439,Italy,Serie C - A
Santiago Wanderers,2723,Chile,Torneo Clausura
ACR Messina,1104,Italy,Lega Pro 2 - B
Menemen FK,20664,Turkey,3.Lig Grup 3
Fethiyespor,7088,Turkey,1.Lig
Kizilcabölükspor,39870,Turkey,3.Lig Grup 1
Hatayspor,7775,Turkey,2.Lig Beyaz
Bayrampasa Spor,25230,Turkey,2.Lig Kirmizi
Tarsus Idman Yurdu,12399,Turkey,2.Lig Beyaz
Police United (1960-2017),21285,Thailand,Thai League
Fatih Karagümrük,6646,Turkey,3.Lig Grup 1
Odder IGF,13290,Denmark,2.Division Promotion
Ciksalin Spor,39800,Turkey,3.Lig Grup 2
Batman Petrolspor,3211,Turkey,3.Lig Grup 2
Van Spor FK,3173,Turkey,3.Lig Grup 3
Kayseri Sekerspor,37963,Turkey,3.Lig Grup 3
Körfez SK,12511,Turkey,2.Lig Kirmizi
BSV Schwarz-Weiß Rehden,5560,Germany,Regionalliga Nord
Niki Volou,5572,Greece,Super League 1
FC Vestsjaelland,20100,Denmark,Superligaen
BVV Barendrecht,13642,Netherlands,Derde Divisie Saturday
Excelsior Maassluis,3410,Netherlands,Derde Divisie Saturday
Kozakken Boys,12285,Netherlands,Derde Divisie Saturday
Al-Fateh,27221,Saudi Arabia,Saudi Pro League
Racing Mechelen,2336,Belgium,Challenger Pro League
JS Saoura,37160,Algeria,Ligue Professionnelle 1
AE Larisa,4603,Greece,Football League North
Olímpic Xàtiva,26007,Spain,2ª B - Grupo III
AEK Athens,2441,Greece,Football League South
Cangzhou Mighty Lions,35272,China,Super League
Oeste Futebol Clube (SP),21829,Brazil,Série B
FC Le Mont LS,12424,Switzerland,Challenge League
Clube Oriental Lissabon,4864,Portugal,Liga Sabseg
Ottawa Fury FC,39151,Canada,NASL Fall Championship
CA Bastia,28559,France,Championnat National
CS Emelec,4561,Ecuador,Serie A Segunda Etapa
FK Olimpik Sarajevo ,11215,Bosnia-Herzegovina,Premijer Liga
Southend United,2793,England,League Two
Annan Athletic FC ,3015,Scotland,League Two
Hartlepool United,2577,England,League Two
Southport FC,9829,England,National League
Sakhalin Yuzhno-Sakhalinsk,16613,Russia,1.Division
FK Domodedovo (-2017),44753,Russia,2 League Group 2
Saturn Ramenskoe,2737,Russia,2 League Group 2
Rubin 2 Kazan,20323,Russia,2 League Group 4
Pordenone Calcio,21331,Italy,Serie C - A
Lupa Roma FC,22302,Italy,Serie C - C
Cosenza Calcio,4031,Italy,Serie C - C
Benevento Calcio,4171,Italy,Serie C - C
Real Agro Aversa,22403,Italy,Serie C - C
Barletta 1922,5585,Italy,Serie C - C
US Savoia 1908,4341,Italy,Serie C - C
APS Zakynthos,9415,Greece,Football League North
San Marino,10155,Italy,Serie C - B
AC Renate,24898,Italy,Serie C - A
Vigor Lamezia Calcio,4061,Italy,Serie C - C
Calcio Foggia 1920,704,Italy,Serie C - C
CD San Marcos de Arica,23162,Chile,Torneo Clausura
ASA 2013 Targu Mures (-2018),16650,Romania,SuperLiga
Shanghai Shenxin (-2019),17238,China,Super League
Corum FK,37951,Turkey,3.Lig Grup 1
Wigry Suwalki,10453,Poland,Fortuna 1 Liga
TKI Tavsanli Linyitspor,23667,Turkey,2.Lig Beyaz
Sakaryaspor,2463,Turkey,3.Lig Grup 3
Sivas Belediye Spor,37975,Turkey,3.Lig Grup 2
Göztepe,1467,Turkey,2.Lig Kirmizi
SC Fortuna Köln,92,Germany,3. Liga
Meizhou Hakka,38929,China,League One
VV Katwijk,9933,Netherlands,Derde Divisie Saturday
San Antonio Scorpions FC,32567,United States,NASL Fall Championship
VV SWZ Sneek,12634,Netherlands,Derde Divisie Sunday
SVA Papendorp,36110,Netherlands,Derde Divisie Sunday
ONS Sneek,20780,Netherlands,Derde Divisie Saturday
KVV Coxyde (-2017),24279,Belgium,Challenger Pro League
Manchester 62 FC,38205,Gibraltar,Gibraltar Football League
Yanbian Funde,8539,China,Super League
Jeanne d'Arc de Drancy,11374,France,National 2 - Grp. B
Fatih Karagümrük,6646,Turkey,2.Lig Kirmizi
FC Differdange 03,11914,Luxembourg,BGL Ligue
Club Libertad Asunción,9875,Paraguay,Primera División Clausura
La Roda CF,21568,Spain,2ª B - Grupo II
Recreativo Huelva,2867,Spain,2ª B - Grupo IV
Lynx FC,40553,Gibraltar,Gibraltar Football League
Hajer Club,32343,Saudi Arabia,Saudi Pro League
FC Biel-Bienne,2155,Switzerland,Challenge League
Grenoble Foot 38,1290,France,National 2 - Grp. B
Al-Raed,22381,Saudi Arabia,Saudi Pro League
Al-Fujairah SC,31320,United Arab Emirates,UAE Pro League
AS Moulins Football,8705,France,National 2 - Grp. B
US Sarre-Union,26571,France,National 2 - Grp. B
Dover Athletic,3936,England,National League
Welling United,7454,England,National League
Leyton Orient,1150,England,League Two
Kidderminster Harriers,1195,England,National League
Barrow AFC,6168,England,National League
Eastleigh FC,10391,England,National League
Lada Togliatti,2705,Russia,2 League Group 4
Dinamo St. Petersburg (-2018),6407,Russia,2 League Group 2
SS Racing Club Roma,32013,Italy,Serie C - C
Club Nacional Asunción,7098,Paraguay,Primera División Clausura
NK Krka,12908,Slovenia,Prva Liga
ACR Messina,1104,Italy,Serie C - C
Miami FC,42814,United States,NASL Fall Championship
SSD Ischia Calcio,22330,Italy,Serie C - C
AC Cuneo 1905,4150,Italy,Serie C - A
SS Maceratese 1922,21474,Italy,Serie C - B
Lupa Roma FC,22302,Italy,Serie C - B
Amed SK,12382,Turkey,2.Lig Kirmizi
Kirklarelispor,27603,Turkey,2.Lig Beyaz
Gümüshanespor,4574,Turkey,2.Lig Kirmizi
Manisaspor,1267,Turkey,2.Lig Kirmizi
SG Sonnenhof Großaspach,2589,Germany,3. Liga
San Francisco Deltas,53517,United States,NASL Fall Championship
Chojniczanka Chojnice,28887,Poland,Fortuna 1 Liga
FC Rijnvogels,18470,Netherlands,Derde Divisie Saturday
Incheon United,2996,"Korea, South",K League 1
KFC VW Hamme,3134,Belgium,1ste Nationale
Ashanti Gold SC,9079,Ghana,Premier League
UCAM Murcia CF,34148,Spain,LaLiga2
Port FC,27092,Thailand,Thai League
Zamudio SD,21402,Spain,2ª B - Grupo II
UD San Sebastián de los Reyes,11245,Spain,2ª B - Grupo II
AD Fafe,3326,Portugal,Liga Sabseg
PAE Chania,37276,Greece,Football League
Club Mutual Crucero del Norte,26157,Argentina,Primera Nacional
Union Sportive de Ben Guerdane,30507,Tunisia,Ligue I Pro
Guizhou FC,36628,China,Super League
Deportivo Capiatá,28609,Paraguay,Primera División Clausura
Dong A Thanh Hoa FC,35327,Vietnam,V.League 1
NK Dugopolje,11148,Croatia,Prva NL
SO Cholet,3525,France,National 2 - Grp. A
Les Herbiers VF,13523,France,Championnat National
RUFC Calais,11466,France,National 2 - Grp. B
Bromley FC,8981,England,National League
Yeovil Town,972,England,League Two
Cambridge United,986,England,League Two
Burton Albion,2963,England,Championship
Morecambe FC,3697,England,League Two
Aldershot Town,3717,England,National League
Sumgayit PFC,36999,Azerbaijan,Premyer Liqa
FC Saburtalo,41133,Georgia,Erovnuli Liga (bis 2016/17)
SJK Seinäjoki,23777,Finland,Veikkausliiga
SK Babite,53450,Latvia,Virsliga
FK Taraz,22994,Kazakhstan,Premier Liga
Venezia FC,607,Italy,Serie C - B
Parma FC,130,Italy,Serie C - B
AC Tuttocuoio,36745,Italy,Serie C - A
Gzira United FC,32768,Malta,Premier League
Lupa Roma FC,22302,Italy,Serie C - A
Pordenone Calcio,21331,Italy,Serie C - B
FCV Dender EH,9010,Belgium,1ste Nationale
Taranto FC 1927,4093,Italy,Serie C - C
Pro Piacenza 1919,38290,Italy,Serie C - A
Alma Juventus Fano 1906,5615,Italy,Serie C - B
RFC Seraing,2715,Belgium,1ste Nationale
Feralpisalò,9439,Italy,Serie C - B
Ankara Keciörengücü,12388,Turkey,2.Lig Beyaz
Buca Gelistirme Spor,2750,Turkey,2.Lig Beyaz
Istanbulspor,924,Turkey,2.Lig Beyaz
Sagan Tosu,22177,Japan,J1 - 2nd Stage
Erzurumspor FK,39722,Turkey,2.Lig Beyaz
Gornik Leczna,3291,Poland,Ekstraklasa
Beylerbeyispor,11675,Turkey,3.Lig Grup 1
Naft Novin Tehran,32502,Iran,Persian Gulf Pro League
Daejeon Hana Citizen,6499,"Korea, South",K League 2
FC Chambly,35012,France,Championnat National
Puskás Akadémia FC,37169,Hungary,NB I.
Mezőkövesd Zsóry FC,24032,Hungary,NB I.
Podbeskidzie Bielsko-Biala,6361,Poland,Fortuna 1 Liga
Berchem Sport,3171,Belgium,1ste Nationale
SC Eendracht Aalst,1111,Belgium,1ste Nationale
US Viterbese 1908,22294,Italy,Serie C - A
Union Titus Petange,48712,Luxembourg,BGL Ligue
Cultural Leonesa,4542,Spain,LaLiga2
Johor Darul Ta'zim,15817,Malaysia,Super League
Lorca FC (- 2022),34559,Spain,LaLiga2
Marbella FC,12361,Spain,2ª B - Grupo IV
CD Vitoria,50186,Spain,2ª B - Grupo II
Qingdao FC,38987,China,League One
UE Olot,38456,Spain,2ª B - Grupo III
Al-Fayha FC,50531,Saudi Arabia,Saudi Pro League
Jacksonville Armada FC,43305,United States,NASL Fall Championship
Luverdense Esporte Clube (MT),21599,Brazil,Série B
NorthEast United FC,45276,India,Indian Super League
Thai Honda FC (2000-2019),38052,Thailand,Thai League 2
Rakow Czestochowa,9644,Poland,Fortuna 1 Liga
CS Cartaginés,18577,Costa Rica,Primera División Apertura
FC Martigues,1165,France,National 2 - Grp. A
FC Lusitanos,28958,Andorra,Primera Divisió
Quevilly Rouen Métropole,7124,France,Ligue 2
Colchester United,1060,England,League Two
Tranmere Rovers,1074,England,National League
Guiseley AFC,12658,England,National League
Woking FC,2796,England,National League
Anzhi-Yunior Zelenodolsk ( - 2018),60937,Russia,2 League Group 4
Beroe Stara Zagora,6764,Bulgaria,Efbet liga - Championship gr.
Pskov-747 (-2020),6419,Russia,2 League Group 2
Vereya Stara Zagora,40456,Bulgaria,Efbet liga - Championship gr.
Mosta FC,32125,Malta,Premier League
AC Renate,24898,Italy,Serie C - B
Sicula Leonzio,54498,Italy,Serie C - C
Naxxar Lions FC,32130,Malta,Premier League
Reggina Calcio,1386,Italy,Serie C - C
Casertana FC,4106,Italy,Serie C - C
Turgutluspor,1508,Turkey,3.Lig Grup 2
Al-Markhiya SC,26629,Qatar,Stars League
52 Orduspor FK,45369,Turkey,3.Lig Grup 2
Zonguldak Kömürspor,1515,Turkey,2.Lig Beyaz
Bayrampasa Spor,25230,Turkey,3.Lig Grup 1
Nigde Anadolu FK,37968,Turkey,2.Lig Beyaz
FC Universitatea Cluj,6429,Romania,Liga 2
1.FC Magdeburg,187,Germany,2. Bundesliga
WSG Tirol,2446,Austria,2. Liga
Vendsyssel FF,19657,Denmark,Superligaen Relegation round
Florö SK,36226,Norway,OBOS-ligaen
PAS Lamia 1964,3999,Greece,Super League 1
Matsumoto Yamaga,25765,Japan,J1 League
RWD Molenbeek,54189,Belgium,1ste Nationale
UD Ibiza,13241,Spain,2ª B - Grupo IV
SK Austria Klagenfurt,28760,Austria,2. Liga
Changchun Yatai,4768,China,League One
FC Rupel Boom,9804,Belgium,1ste Nationale
FC Knokke,18940,Belgium,1ste Nationale
V-Varen Nagasaki,23581,Japan,J1 League
Al-Taawoun FC,28844,Saudi Arabia,Saudi Pro League
Gyeongnam FC,16696,"Korea, South",K League 1
Samut Prakan City,25446,Thailand,Thai League
Mumbai City FC,45274,India,Indian Super League
CD Mirandés,13222,Spain,2ª B - Grupo II
Okzhetpes Kokshetau,19662,Kazakhstan,Premier Liga
FC Annecy,30204,France,National 2 - Grp. A
AS Béziers,10867,France,Ligue 2
US Concarneau,21688,France,Championnat National
Club Polideportivo El Ejido,53283,Spain,2ª B - Grupo IV
US Marseille Endoume,14201,France,National 2 - Grp. A
Rodez AF,11273,France,Championnat National
Minnesota United FC,56089,United States,MLS
AC Horsens,2414,Denmark,Superligaen Relegation round
Forest Green Rovers ,3455,England,League Two
FC Sochi,41231,Russia,1.Division
Miedz Legnica,8936,Poland,Ekstraklasa
FK Radnicki Nis,7567,Serbia,Super liga Srbije
Dunarea Calarasi,37239,Romania,SuperLiga
FK Ryazan,12052,Russia,2 League Group 3
LDU Quito,9855,Ecuador,LigaPro Serie A
ASDC Gozzano,13484,Italy,Serie C - A
AS Giana Erminio,44223,Italy,Serie C - B
US Viterbese 1908,22294,Italy,Serie C - C
Piacenza Calcio 1919,1408,Italy,Serie C - A
Bytovia Bytow,28536,Poland,Fortuna 1 Liga
Albissola 2010,56966,Italy,Serie C - A
Esenler Erokspor,45269,Turkey,3.Lig Grup 2
Samsunspor,152,Turkey,2.Lig Beyaz
Kozan Spor FK,45483,Turkey,3.Lig Grup 1
24 Erzincanspor,37956,Turkey,3.Lig Grup 3
Bodrumspor,44006,Turkey,2.Lig Beyaz
Ohod Al-Medina,26587,Saudi Arabia,Saudi Pro League
Diyarbekir Spor,39807,Turkey,3.Lig Grup 3
Zonguldak Kömürspor,1515,Turkey,2.Lig Kirmizi
Sultanbeyli Belediye Spor,49053,Turkey,3.Lig Grup 2
Sekzia Ness Ziona,30062,Israel,Ligat ha'Al
RKVV Westlandia,11075,Netherlands,Derde Divisie Sunday
VV SteDoCo,39432,Netherlands,Derde Divisie Saturday
PERSIB Bandung,14105,Indonesia,Liga 1
Stellenbosch FC,23287,South Africa,DStv Premiership
KSK Lierse Kempenzonen,28107,Belgium,1ste Nationale
FC Andorra,10718,Andorra,2ª B - Grupo III
SSD Città di Teramo,1415,Italy,Serie C - C
R Union Tubize-Braine,3772,Belgium,1ste Nationale
Odisha FC,45080,India,Indian Super League
Guadalupe FC,18574,Costa Rica,Primera División Clausura
Salford City,34888,England,League Two
Silkeborg IF,1177,Denmark,Superligaen Relegation round
SC Schiltigheim,8241,France,National 2 - Grp. A
CD Badajoz,2923,Spain,2ª B - Grupo IV
CA Boca Juniors,189,Argentina,Copa de la Liga
Casa Pia AC,3268,Portugal,Liga Sabseg
UD Vilafranquense,7119,Portugal,Liga Sabseg
Birkirkara FC,10262,Malta,Premier League
Damac FC,50532,Saudi Arabia,Saudi Pro League
Doxa Dramas,3706,Greece,Super League 2
Le Puy Foot 43 Auvergne,26863,France,Championnat National
Rukh Brest (- 2022),63130,Belarus,Vysheyshaya Liga
HB Köge,23297,Denmark,1.Division
FC Chambly,35012,France,Ligue 2
Walsall FC,899,England,League Two
ACSC FC Arges,41278,Romania,Liga 2
Chorley FC,13286,England,National League
Sabah FK,63993,Azerbaijan,Premyer Liqa
FK Sindjelic Belgrad,12931,Serbia,Prva liga Srbije
FK Khimki 2,67887,Russia,2 League Group 3
FC Zbrojovka Brno,5225,Czech Republic,FNL
Arda Kardzhali,40604,Bulgaria,efbet Liga
Khimik-Arsenal Tula,20084,Russia,2 League Group 3
Veles Moscow,58065,Russia,2 League Group 2
Imolese Calcio 1919,4324,Italy,Serie C - B
Ternana Calcio,1103,Italy,Serie C - C
US Vibonese,8077,Italy,Serie C - C
AS Giana Erminio,44223,Italy,Serie C - A
AC Cesena,1429,Italy,Serie C - B
Bayrampasa Spor,25230,Turkey,3.Lig Grup 3
Kocaelispor,120,Turkey,3.Lig Grup 2
Usak Spor,37978,Turkey,2.Lig Kirmizi
Van Spor FK,3173,Turkey,2.Lig Kirmizi
Manisa FK,48913,Turkey,2.Lig Beyaz
Al-Shahania SC,34694,Qatar,Stars League
Serik Belediyespor,50845,Turkey,3.Lig Grup 1
Nevsehir Belediye Spor,37967,Turkey,3.Lig Grup 3
Etimesgut Belediyespor,44290,Turkey,2.Lig Kirmizi
Modafen,50740,Turkey,3.Lig Grup 3
Somaspor,45418,Turkey,3.Lig Grup 3
Dunav Ruse,19780,Bulgaria,efbet Liga
Ergene Velimese Spor,44031,Turkey,2.Lig Kirmizi
Nashville SC,63966,United States,MLS
UD Logroñés,24420,Spain,LaLiga2
SC Verl,93,Germany,3. Liga
FK Proleter Novi Sad (- 2022),19488,Serbia,Super liga Srbije
RKSV Groene Ster,12451,Netherlands,Derde Divisie Sunday
Júbilo Iwata,937,Japan,J2 League
Stomil Olsztyn,9055,Poland,Fortuna 1 Liga
Accrington Stanley,3688,England,League One
RWD Molenbeek,54189,Belgium,Challenger Pro League
FC Juárez,49283,Mexico,Liga MX Clausura
KSK Lierse Kempenzonen,28107,Belgium,Challenger Pro League
Jeunesse Esch,1257,Luxembourg,BGL Ligue
FC Stade-Lausanne-Ouchy,5499,Switzerland,Challenge League
FC U Craiova 1948,1007,Romania,Liga 2
ACSC FC Arges,41278,Romania,SuperLiga
Arsenal Fútbol Club,4673,Argentina,Copa de la Liga
Operário Ferroviário Esporte Clube (PR),27214,Brazil,Série B
Zaglebie Sosnowiec,6560,Poland,Fortuna 1 Liga
Cuiabá Esporte Clube (MT),28022,Brazil,Série B
Técnico Universitario,19104,Ecuador,Serie A Segunda Etapa
Ho Chi Minh City FC,20830,Vietnam,V.League 1
Al-Ain FC,2150,Saudi Arabia,Saudi Pro League
Tarxien Rainbows,21395,Malta,Premier League
FC Annecy,30204,France,Championnat National
Pau FC,3166,France,Ligue 2
Montana,24078,Bulgaria,efbet Liga
Oxford United,988,England,League One
Tokushima Vortis,17832,Japan,J1 League
Oldham Athletic,1078,England,League Two
Racing Club,1444,Argentina,Copa de la Liga
Lillestrøm SK,353,Norway,OBOS-ligaen
Zhetysu Taldykorgan,15299,Kazakhstan,Premier Liga
Kolos Kovalivka,48332,Ukraine,Premier Liga
Inter Miami CF,69261,United States,MLS
US Avellino 1912,2331,Italy,Serie C - C
Mantova 1911,2581,Italy,Serie C - B
Cavese 1919,6266,Italy,Serie C - C
Petrolul Ploiesti,9465,Romania,Liga 2
Palermo FC,458,Italy,Serie C - C
SS Turris Calcio,4096,Italy,Serie C - C
1461 Trabzon FK,39869,Turkey,2.Lig Beyaz
Iskenderunspor,44277,Turkey,3.Lig Grup 2
68 Aksaray Belediye Spor,54636,Turkey,3.Lig Grup 4
Tuzlaspor,39805,Turkey,1.Lig
Sultanbeyli Belediye Spor,49053,Turkey,3.Lig Grup 4
Beyoglu Yeni Carsi FK,44281,Turkey,3.Lig Grup 2
Kahramanmarasspor,12452,Turkey,2.Lig Beyaz
Serik Belediyespor,50845,Turkey,2.Lig Kirmizi
Adiyaman FK,49829,Turkey,3.Lig Grup 4
Nevsehir Belediye Spor,37967,Turkey,3.Lig Grup 1
Isparta 32 Spor,55705,Turkey,3.Lig Grup 3
FC Viktoria 1889 Berlin,40373,Germany,3. Liga
Guayaquil City FC,25569,Ecuador,Serie A Segunda Etapa
Viborg FF,1063,Denmark,Superligaen Relegation round
OFC Oostzaan,43857,Netherlands,Derde Divisie Sunday
FK Jerv,36224,Norway,Eliteserien
Al-Tai,40079,Saudi Arabia,Saudi Pro League
KVK Tienen,3315,Belgium,1ste Nationale
Bengaluru FC,41030,India,Indian Super League
AC Horsens,2414,Denmark,1.Division
FC Borgo,61431,France,Championnat National
URSL Visé,64501,Belgium,1ste Nationale
UD Ibiza,13241,Spain,LaLiga2
NK Hrvatski Dragovoljac,485,Croatia,SuperSport HNL
Mazatlán FC,82696,Mexico,Liga MX Clausura
Associação Desportiva Confiança (SE),3280,Brazil,Série B
Radomiak Radom,7154,Poland,Ekstraklasa
AEK Athens B,91870,Greece,Super League 2
Swift Hesperange,9284,Luxembourg,BGL Ligue
Barrow AFC,6168,England,League Two
Burton Albion,2963,England,League One
Ipswich Town,677,England,League One
FK Turan,77711,Kazakhstan,Premier Liga
Austin FC,72309,United States,MLS
Dinamo St. Petersburg,55591,Russia,2 League Group 2
Kuban Krasnodar,67241,Russia,1.Division
FC Pari Nizhniy Novgorod,49702,Russia,Premier Liga
Khimik Dzerzhinsk,20923,Russia,2 League Group 2
Bruk-Bet Termalica Nieciecza,15906,Poland,Ekstraklasa
Irtysh Omsk,12420,Russia,2 League Group 4
Rodina Moscow,59024,Russia,2 League Group 3
FK Saransk ( -2022),65682,Russia,2 League Group 3
Akzhayik Uralsk,28178,Kazakhstan,Premier Liga
Paide Linnameeskond,23371,Estonia,Premium Liiga
Olbia Calcio 1905,9826,Italy,Serie C - B
Latina Calcio 1932,22045,Italy,Serie C - C
Monterosi Tuscia FC,45894,Italy,Serie C - C
US Alessandria Calcio 1912,2721,Italy,Serie B
AFC Chindia Targoviste,12680,Romania,SuperLiga
Cuiabá Esporte Clube (MT),28022,Brazil,Série A
AC Trento,4095,Italy,Serie C - A
Panathinaikos Athens B,91871,Greece,Super League 2
Virtusvecomp Verona,29251,Italy,Serie C - A
Tsarsko Selo (- 2022),55555,Bulgaria,efbet Liga
Karacabey Belediye Spor,20699,Turkey,2.Lig Beyaz
Manisa FK,48913,Turkey,1.Lig
Belediye Derince Spor,50814,Turkey,3.Lig Grup 3
Ankaraspor,2944,Turkey,2.Lig Kirmizi
Isparta 32 Spor,55705,Turkey,2.Lig Beyaz
Artvin Hopaspor,20684,Turkey,3.Lig Grup 1
Alanya Kestelspor,70142,Turkey,3.Lig Grup 2
